,BAA,AAA,UNRATE,GS10,TB3MS,HOUST,RPI,INDPRO,INVEST,CPIAUCSL,GDPC1,Covid
1976-07-01,-0.1633333333333334,-0.07999999999999947,0.0,-0.09000000000000015,-0.11000000000000003,0.04673269466090405,0.0032771496753358775,0.005328284085870087,0.001008955895766069,-2.7702749513913716e-05,2.183659019419082,0
1976-10-01,-0.09333333333333371,-0.13333333333333344,0.06666666666666672,-0.2399999999999999,-0.24333333333333348,0.015894043605023295,0.003823163884326538,0.008525553632674635,0.005686304789809545,-2.39060016120618e-05,2.880021203429095,0
1977-01-01,0.0,0.03999999999999974,-0.13333333333333316,0.19666666666666663,0.08333333333333333,0.0447182708162277,0.0009316930489185656,0.007117539128223142,-0.0035072914455979523,-3.4652636230407076e-05,4.717010209206052,0
1977-04-01,-0.06999999999999969,-0.04999999999999982,-0.06666666666666672,-0.05999999999999991,0.13999999999999999,-0.02866612062064296,0.0027791279635511756,0.008388074806365164,-0.003375328528958832,-2.5085115201347225e-05,7.693235161446665,0
1977-07-01,-0.03666666666666648,-0.010000000000000083,-0.13333333333333344,0.01999999999999987,0.26333333333333336,0.00971784943274597,0.0052241756678022,0.002126713362966844,0.00017061646250067972,-0.0005676786524680585,7.148403098157274,0
1977-10-01,0.06333333333333317,0.08999999999999986,-0.13333333333333316,0.11666666666666685,0.08666666666666689,0.03147451716671116,0.006960391985427232,0.0016790254784693204,0.002721456093625285,0.0005196879945665126,0.007971039148202408,0
1978-01-01,0.07666666666666681,0.09333333333333371,-0.03333333333333351,0.11666666666666625,0.07333333333333325,-0.01757314743644045,0.002206400539032908,0.0031670344488439937,-0.0005767474960688782,0.0005006981011105675,1.2773269305647261,0
1978-04-01,0.12666666666666634,0.09666666666666639,-0.13333333333333316,0.14000000000000057,0.1466666666666668,0.006176025853680637,0.003500778483369752,0.010399083352395255,-0.0018737698600033899,0.00046430368075434103,15.167841769011403,0
1978-07-01,-0.05999999999999991,-0.023333333333333428,0.033333333333333215,-0.013333333333333641,0.3733333333333331,-0.016505021509126767,0.003771277243120134,0.0019338772585072068,0.002035586936953789,0.0004471533531456018,4.002899038963648,0
1978-10-01,0.1733333333333332,0.15666666666666687,0.0,0.19666666666666663,0.41000000000000014,0.012291709863853603,0.0036851769554685867,0.0067107784870669525,-0.0015788640756125478,-0.0010516898223936384,5.340688777143043,0
1979-01-01,0.10666666666666676,0.06999999999999969,-0.06666666666666672,0.03666666666666648,0.13333333333333344,-0.03378199037478513,0.0034284751934497613,0.0008696192462108362,0.0015922944737297347,0.0013854499766579782,0.7177309477135907,0
1979-04-01,0.040000000000000334,-0.02666666666666669,-0.033333333333333215,-0.06999999999999969,-0.13999999999999999,0.011703329747004313,-0.004001357288920815,-0.0009498975876630252,-0.0024553048945451885,0.0003591299790339046,0.42675342381599535,0
1979-07-01,0.05333333333333279,0.05000000000000012,0.06666666666666672,0.13999999999999999,0.39999999999999974,-0.014421474735392495,0.0030263810229058663,-0.002817457817451796,0.004046040778382516,-0.0005630113031622012,2.960237918395592,0
1979-10-01,0.5066666666666672,0.43333333333333357,0.033333333333333215,0.3533333333333335,0.5933333333333332,-0.06709246038563688,0.001924434828772803,0.00211854107484181,-0.004009614953624545,0.00077313119383741,0.9989323068019473,0
1980-01-01,0.7966666666666663,0.7400000000000002,0.09999999999999994,0.7866666666666665,1.0533333333333335,-0.11940065106887587,-0.00281816875415745,0.0005286626909580446,0.0009986606445406092,0.0006851551273416115,1.2563096561727605,0
1980-04-01,-0.5799999999999995,-0.7933333333333336,0.4333333333333333,-0.9900000000000002,-2.7099999999999995,0.04435124121334658,-0.0006296778972908849,-0.019325997426483738,0.0023440659831276043,-0.0013612367108715162,-8.327831932629692,0
1980-07-01,0.32999999999999946,0.4799999999999998,-0.033333333333333215,0.5766666666666668,1.0666666666666664,0.0689865953636204,0.004606391576161902,0.004145867532281115,-0.0002287451137057417,-0.00045534194289320595,-0.47570175224933564,0
1980-10-01,0.4800000000000004,0.3966666666666671,-0.09999999999999994,0.44333333333333336,1.7400000000000002,0.0024833617515313358,0.005278650498946528,0.011956572989672676,-0.002025360387928702,0.0003080423387720188,7.390987394368409,0
1981-01-01,0.06666666666666643,0.03999999999999974,0.06666666666666672,0.09333333333333312,-0.7100000000000003,-0.04214116533988518,-0.0009550612111635104,-0.001875329077536551,-0.0001814745389842424,-0.0008357831764952787,7.761890672144034,0
1981-04-01,0.15333333333333363,0.13999999999999999,0.033333333333333215,0.11666666666666714,0.456666666666667,-0.07431738181248833,0.002211081874326245,0.002130240265090233,-5.177841666981209e-05,0.0006946795027674332,-2.975341260138009,0
1981-07-01,0.3733333333333337,0.5800000000000001,0.033333333333333215,0.6166666666666666,-0.010000000000000378,-0.04574308904631774,0.005736358167573267,0.00015298281091820817,-0.0009545085945710241,0.0002783240264475258,4.761555002768603,0
1981-10-01,-0.12333333333333367,-0.41999999999999993,0.3000000000000001,-0.5333333333333332,-1.2833333333333332,-0.00036609924968752,-0.0010999692285291,-0.010099549777077351,-0.0009301289764585737,-0.0021736210471058706,-4.382305248093132,0
1982-01-01,0.08999999999999986,0.11666666666666654,0.16666666666666666,0.046666666666666266,0.61,0.00760489258872384,0.0004363705325124793,-0.002456656096255857,0.0012232925902022629,-0.0010643968597185232,-6.263360730763168,0
1982-04-01,0.033333333333333805,0.07666666666666681,0.19999999999999987,0.14666666666666708,-0.06999999999999969,-0.010548252404814384,0.0011806522084771842,-0.00618707293901366,0.0006831803332776332,0.003801665537996731,1.8205591765521945,0
1982-07-01,-0.4300000000000003,-0.6233333333333336,0.16666666666666666,-0.6533333333333337,-1.5166666666666668,0.07922388395903972,0.0005466270985034308,-0.004977185823104839,0.0012763559461210032,-0.003801665537996731,-1.53199737122236,0
1982-10-01,-0.49666666666666676,-0.36999999999999983,0.2333333333333337,-0.6000000000000002,0.006666666666666821,0.043379468395034,0.002801598952483294,-0.006693649825557646,0.003419990573799344,-0.0010219732072783334,0.16000314632407253,0
1983-01-01,-0.17666666666666705,-0.033333333333333215,-0.16666666666666666,-0.009999999999999787,0.1366666666666664,0.06969243912728729,0.0014833852094096045,0.006857837676472005,0.0016690085379993391,0.0013619358408600846,5.236732349996487,0
1983-04-01,-0.08000000000000007,0.0033333333333332624,-0.06666666666666703,0.11333333333333329,0.1466666666666665,0.02536913173629962,0.002421765057485222,0.008234195866978192,-0.0005230603772898116,0.00033140382365193233,9.000065817965464,0
1983-07-01,0.0600000000000005,0.20999999999999966,-0.3000000000000001,0.2666666666666669,0.07000000000000028,-0.004453546739633533,0.0027076603001331043,0.013660798436959295,-0.0037529351506847184,0.00032614052158456513,7.916951322731336,0
1983-10-01,0.06666666666666643,0.06666666666666703,-0.29999999999999954,0.05999999999999991,0.0,-0.0043163247802674816,0.008677263988447592,0.0056918740444653615,-0.002128472224129041,-9.851935265814404e-06,8.258879309601497,0
1984-01-01,0.08000000000000007,0.0,-0.16666666666666696,0.1633333333333334,0.1733333333333332,-0.004973731987658307,0.004915497000718953,0.00967707409316724,0.0011482875467218416,-1.441834244086948e-05,7.743718840227842,0
1984-04-01,0.3533333333333335,0.3266666666666668,-0.19999999999999987,0.4133333333333334,0.11666666666666654,0.034257159492298385,0.005286699761483031,0.0049910974028783235,-0.0033522248769891996,-0.0003297358577588246,6.852022040238381,0
1984-07-01,-0.2333333333333337,-0.29666666666666686,0.033333333333333215,-0.34666666666666696,0.16666666666666666,-0.027314530266176956,0.0054514826459974115,0.0002768386655279305,0.0013483990276575615,0.00031297996596476213,3.837572472394868,0
1984-10-01,-0.31666666666666643,-0.17666666666666644,0.0,-0.33999999999999986,-0.7699999999999996,-0.017325147934906287,0.0030272157712592693,0.0011916975297413164,-0.000870977469793921,-0.00032396955058692595,3.2696916876567172,0
1985-01-01,0.09666666666666639,0.14333333333333323,-0.033333333333333215,0.11999999999999982,0.15333333333333302,0.036770340272560986,0.0013122809210663888,0.0013618643279886082,0.00254096048426522,0.0009317024673336505,3.8572589264589396,0
1985-04-01,-0.4299999999999997,-0.5400000000000004,0.06666666666666672,-0.5666666666666664,-0.5233333333333331,-0.023792220947409366,0.0012873687700724428,-0.0004036565449458962,0.0017102002509833032,-0.0006326807490590151,3.50648002994447,0
1985-07-01,0.02666666666666669,0.04333333333333359,-0.10000000000000024,0.06999999999999969,0.04999999999999982,0.0,0.0019981381290422227,0.0005573308983555236,-0.0025668377338131285,-0.0003142488499806954,6.062904149531079,0
1985-10-01,-0.3000000000000001,-0.3033333333333334,-0.033333333333333215,-0.36999999999999983,0.0,0.04910278926974746,0.004140952540506504,0.0033269620713909376,0.006906152197799109,0.0009082715487795193,2.962796731476658,0
1986-01-01,-0.36000000000000004,-0.3866666666666667,0.06666666666666672,-0.4933333333333332,-0.18000000000000002,-0.01152550642836688,0.004557940995955671,-0.0028906217207046816,-0.011285116830189365,-0.0033537138231907924,3.7176606214451624,0
1986-04-01,-0.05333333333333338,0.04333333333333359,0.0,0.006666666666666525,-0.11666666666666654,-0.005193049788976722,0.0015545946516054936,-0.0003762261882641245,0.0053531692032547555,0.0030491607336324833,1.7971422180302454,0
